"id";"text"
tt0109760;  THE EXPERT, starring Jeff Speakman, is the definition of DULL!!!Dull, characters, dull situations, dull direction, dull actors, dull cinematography, dull music.I don't really understand this movie. Is it supposed to be an action movie? It's almost as if Speakman wanted to be in a serious movie but the level of acting and writing found in THE EXPERT is below your average TV drama. And there are some typical "Speakman pummeling bad guys" scenes here and there but the main aspect of the movie relies on some sort of believable drama, which is totally wrong for Speakman or is so badly directed that it just doesn't work with the action star. In the end, this confused movie looks and feels very nondescript and bland. The worst aspect of THE EXPERT is the music. The composer is a Jerry Goldsmith wannabe, with his pompous and melodramatic score, which simply doesn't belong in this kind of (dull) movie. It's as if the producers knew they had a very dull product on their hands and they asked the composer to make the film feel more compelling and dramatic with his score, which makes the entire movie look even more confused, goofier and dull.Don't waste your time watching this, even if you're a Jeff Speakman fan. 
tt0109760; This was Speakman's fourth big film, well¬  in low budget way. As usual in these low budget action films, he is an former trainer of special units, who seeks revenge. Normally, typically, and as usual¬  Now¬  I haven't seen any other Jeff latest film, they are kinda hard to come by¬  but, he is busy today with Kenpo seminars all over the world and I think it's a good idea to stop when you are supposed to and keep a low profile and do what you like to do. I kinda doubt in Jeff latest films¬  maybe because I am a fan of 90s action films. OK, the story is usual, a sadistic maniac Kagan (played by Michael Shaner, who you probably remember for "Lethal Weapon" (1987), he was the guy who was "saved" by Mel Gibson from suicide jump. He made an interesting performance, but not too well to be noticed for more upcoming roles), kills John's (Speakman) sister and, therefore¬  he seeks revenge¬  his own way. You know, kinda badass and radical. There's actually nothing that quite special in the film, the action scenes were solid, the movie has an interesting music score that fits perfectly in the scenes. Jeff is really good in his fighting scenes, as always. We got actors as James Brolin (as a cold prison warden) and Alex Datcher (as a liberal fighter for convicts rights, or whatever), other actors didn't do anything much with their performances, well what did you expect from a low budget film? But¬  here's what's cool¬  I was quite surprised by this. Jim Varney appears in film as Speakman's war buddy who is a pawn shop owner, and who also supplies Speakman with some cool weapons and equipment for his revenge. Varney is a comedian, but even in this 5 to 6 minute role, he proved otherwise, he was really cool in the role. And I really suggest all Varney fans to check him out here, you'll love it. Ernest P. Worrell can be a badass, I tell you. Well, overall, low budget action film fans¬  here's a real treat, enjoy it. 
tt0109760; The working title of this film was "Brute Force"I worked on this film and never got paid. It was a typical Hollywood shell game. The production company declared bankruptcy and was bought by a sister company. This film aired on Showtime. My name appeared in the credits.When I called the production company about payment (after airing) they asked I "prove" I worked on the show. LOL. How about my name being in the credits? LOLI was surprised to find it under my name on IMDb. Once again, they credit me with the work, but never paid me. It's so typical of Hollywood. 
tt0109760; Of course I am going to think it was a great movie. I recognized several people I didn't see during filming also. I was the one playing the guard about an hour into the movie in the death row exercise yard asking for a light for a cigarette. I also changed this one scene. They had originally had it set to go into the rec yard and straighten out the inmate and turn him around and walk him out. The Director said "It is taking to long, what would you do Gower." I said, "We need to go in and hook the arms and drag him out backwards. That way your camera can stay on his face as we take him off set." I also lived at this same prison as a young child as my father was the Assistant Warden of Security. I am also a current employee with the Tennessee Deaprtment of Corrections as a supervisor at the Riverbend Maximum Security Institution. Even though a lot of the movie was a joke, the part I was in was reality enough. Also in the bar scene the dancer kicking high in the air and leaving the stage was an actual stripper I use to work with at a club called "The Classic Cat". 
tt0105599; "TIRANGAA" is the story of love, war and patriotism in which todays India is shown in its true colors.Pralay Nath - Gunda Swamy - is a foreign agent who has sown the seeds of terrorism throughout the country. He wants a total destruction of the country followed by a foreign rule. The people who support his evil intentions are some corrupt ministers and police officers. Anyone who dares to raise his voice against them is automatically silenced.After failing in all their efforts to stop this terror, the government appoints a brave and courageous military officer, Brigadier Surya Deo Singh to complete this mission. An equally brave and honest Police Officer Shivaji Rao Wagle joins hands with Surya Deo Singh to complete this mission. Together they attack and destroy Pralayanath's evil empire. But they are unaware of Pralayanath's ultimate weapon. The weapon that can destroy out entire mother land. What is this weapon? Does Pralaynath succeed in his evil intentions? Will the glory and splendor of Tiranga be upheld? The answer to all these questions is "TIRANGAA". 
tt0451166; I am not a "film person," per se. I accompanied my 17 yr. old son to the Newark Black Film Festival because he wants to be a film person, and I wanted to introduce him to the Film Festival world. I found Premium to be witty and hip, as well as, textured and sophisticated. A Black man's story about male/female relationships, strike that, any man's story about non-buddy relationships....now that is groundbreaking in the film world. Not only was it new, it was fun. I also found Chatmon's and Missicks' handling of the Q and A after the film aired kind of engaging, like the entertainment I had seen on the screen, which leads one to believe there is more good film where Premium came from. Premium showcases the strong and confident voices of the cast and the writer/director that deserve to be heard, because they "get it," and give it right back...so that you can be in on the fun and "get it" too! 
tt0451166; I'm a filmmaker myself and I see quite a few films. Premium was one of the most enjoyable and well done films I've seen on the festival circuit this year. Part of the genius is the direction. Pete Chatmon confidently lets this perfectly cast group of actors perform without trying to use any tricks to make the story more interesting or feel like a studio project. Zoe Saldana was excellent as usual but I was pleasantly surprised by the way the lead actor, Dorian Missick was able to handle himself in a cast that includes Hill Harper and Frankie Faison. Something is wrong if Missick does not get more leading roles. I did some research and discovered that the writer/director took his time and developed the script over a number of years. It shows. This is a film that any demographic group would enjoy. I expect to see it in THEATERS early next year. 
tt0451166; Read my past reviews, and you know how rare it is that I sing the praises of any film made after 1985.Premium is one of the best independent films I have ever seen. I realized after the screening at the Urbanworld Film Festival just how much garbage I've watched lately. I hope Mr. Chatmon is able to get a theatrical release so that everyone can have an opportunity to see the movie, but if it does go straight to DVD, it will be a rare gem in the secondary market.I don't want to over-inflate the movie. It wasn't a complex story with a lot of special effects or over the top dramatizations. It was a very simple story that was divinely executed. Everyone did what they were supposed to do. The film maker had enough respect for his audience not be the director, the writer, the star, the key grip and the caterer. He selected his role, he focused on that and hired people to do the rest.It's a character study and a date movie. And its good. I've been a champion of the urban independent film maker for a while. This movie reminded me why...UFC 
tt0451166; I don't believe I have ever seen either Dorian Missick or Zoe Saldana in a movie previously, I loved their chemistry together. I have to say that Zoe Saldana has just become one of my favorite actresses. Her performance was impeccable, and she has great depth as an actress. I appreciate the kind of movie that Mr. Chatmon is bringing to the screen and hope he is blessed with the opportunity to evolve and showcase his talent and fulfill his vision. The movie starts out with an emphasis on the shallow and somewhat pathetic life that "Cool" is currently caught up in. Don't be fooled. The moment Missick and Saldana come together a new dimension opens. This is an enjoyable movie, and I hope it is well supported. Most people are searching for good movies to watch, tell someone to pick it up. 
tt0451166; I usually don't do this but I've recently started following the chat rooms on PREMIUM and it's been very rewarding to see the response. When we set out to make this film, from a script I started writing in 1999, our objective was to show that emotion and the human experience is something that is universal. I believe we have succeeded in doing that. Putting black characters in the film does not make it only accessible to black people and this film has something for everyone. After all the festivals, reviews, comments, and awards the film has received, it seems like we're striking the right chord and people agree. PREMIUM is all about adding more to the cinematic menu so be sure to check it out when we hit theaters and DVD later this year! Spread the word... 
tt0451166; Apparently the MANY movies that imizrahi2002 claims to have seen have not opened his brain to great film making!! LOL (you shouldn't toot your horn so much) Thanks for not writing that book you said you could write. (close call there)Anyway...This is a simple movie with a timeless story told in a very new way. It shows how a story doesn't have to be convoluted to be interesting. And how complicated life can get in the blink of an eye.If you like the same story, but told with amazing Hollywood special effects, explosions and Harry-Potter-type plots..... Then listen to IMIZRAHi2002's review. (he or she should see a lot more independent and story-based films before talking the way he/she has about this type of movie. (that is MY opinion on his/her review ) 8-) Judge for yourself.... Great film for a night when explosions and effects are not what you are looking for. A funny, smart, heartfelt, intelligently written film. 
tt0451166; This movie got my attention while flipping cable channels. Its one of the better love movies out there that no one knows about and is a must have if you are into Black cinema or not. I haven't really seen Dorian in action before but have become a fan of his work. Zoe is of course a beautiful woman and only gets better. The plot is also great and well written, it could be considered a perfect date movie or one that you watch when you just want to stay home and cuddle with your significant other. I don't know why this movie didn't get more headlines during its preview and release (it should have), but the fact that its not a well known movie actually makes it a better movie. 
tt0451166; An enticing film - you begin to watch and within minutes you want to know how it ends. I think there's something in all of us that always hopes for it to work out for the guy, to see him get the girl. While this movie delivers that in a sense, it doesn't leave you with a traditional happy ending.While the lead male role was performed well I didn't feel like it was very emotionally connecting. Perhaps that's just a reflection of his character, always playing it 'cool' and never really letting you know what's going on in his head. The role didn't offer much chance for an emotional curve.Opposite the lead male role there is Zoe Saldana's character, and seeing this movie after knowing she's been in two of the biggest films in 2009 you begin to understand why. An impeccably understated yet convincing and satisfying performance. Quite simply a grace to watch on screen.The other aspect that stuck out to me was the music - I would love to have this soundtrack playing in my home.This movie is like a little gem you hide away in your private stash, only sharing with someone special, and only then watching once every so often, yet thoroughly enjoying it every time. 
tt0451166; When will the director do more movies like this one. A really good romantic comedy. The lead character was very annoying which made interested in what made him tick, sort of the anti-hero if you will. the scenes between he and Zoe Saldana's chemistry were dead on. I could watch Zoe all day in any movie any time. Only thing i didn't care for was the CUT TO's. it got kind of choppy at times, but other than that i was thoroughly pleased. I could totally relate to the characters. I can't remember seeing a African American independent romantic comedy. Thanks. Now do another one please don't disappear like so many talented directors do. 
tt0451166; FABULOUS!, "Premium" is about a woman (Zoe Saldana) who is about to get married, but after going to a gas station, she surprisingly meets her ex fiancA©, Cool. Old memories come back to her and she tries to scurry away before they can engulf her thoughts and make her think twice about her engagement. The problem is she ends up in a car accident and right back at that same gas station to get her car fixed and maybe her relationship(s) fixed too. Her fiancA© meets Cool. Cool reacts. Her fiancA© reacts. She reacts. Watch the movie to find out how these three work this confusing situation out.Pros: I spent 75% of the time watching this movie peeking through my fingers. There were so many uncomfortable moments (I mean that in a good way--as in, I felt like I was Zoe Saldana's character and pretty much every reaction she went through, I could sympathize with her), and I kept mumbling "Aw man, this is awkward." The beginning was shaky, the middle was interesting, and the end was exactly how I expected it to end, but not how I wanted it to end. I'm not a hopeless romantic, I'm a realist. But sometimes realists can be romantics too. In this movie, romance and love meet with the ideals of marriage and the decisions made are hard but true. Hill Harper is a GREAT actor. I hadn't followed his acting career at all up until this moment, but I had to grin at the bed/blanket scene. That was definitely a switch of roles! Best Scene: The garlic scene--you know you're comfortable in a relationship when you can talk like that to each other, plus the face Zoe made was hilarious. I thought that scene was very cute. 
tt0099300;  Along with Robert DeNiro and Al Pacino, Robert Duvall brings to the screen the best film acting of our generation.  Unlike the other two, he can shape a "typical" role into something original and unique.  Through emotional shadings and nuance, Duvall has created a remarkable gallery of Southern characters, each individualized despite having many surface traits in common.  Surely DeNiro and Pacino are highly skilled actors, but the best performances of each resemble one another to a fault.  Duvall has made his share of potboilers and worse, yet his most substantial roles have generated performances of singular quality.One of them is in "Convicts."  The others?  Don't miss "The Apostle," "Rambling Rose," "Tender Mercies," "Stars Fell on Henrietta," and "Tomorrow." 
tt0099300; "Convicts" is very much a third act sort of film. All the dialogue and character interaction that occurs within it comes out of the long wind-down of a late southern day. And, by extension, the life of its main character, Soll (Robert Duvall).This is the first collaboration of director Peter Masterson and writer Horton Foote. Six years earlier, the worked together on "The Trip to Bountiful", a film that seems almost action-packed in comparison to this one. Masterson is not necessarily a good director. In fact, he's just barely this side of adequate. The slow pace leaves a lot of room for cinematographer Toyomichi Kurita, who infuses the film with just the right sense of fragile light & warmth.Because this is essentially a filmed play, with little in the way of editing or directing prowess, it all comes to the acting. As far as I'm concerned there's no flaws here. Robert Duvall and James Earl Jones, two of the best American actors (both born in January 1931), create characters that are wholly real, uninterested in anything besides living. Lukas Haas, a young actor who I was familiar with from "Testament" and "Witness", plays a character very much like his other early roles. He is quiet, withdrawn, slightly scared and sad, somehow. These are qualities that seem natural from him.Perhaps a title like "Convicts" is a disservice to this film. That title, along with the opening scene, seem to create an image of a far more high-strung western type picture. If slow-paced stage productions don't interest you terribly, you'll want to pass on this one as well. Otherwise, this might be exactly the film you wish they made more often.Enjoy. 
tt0099300;  Robert Duvall gives a creditable performance as the supervisor of a convict farm in 1902 Texas who befriends a young boy (Lukas Haas). The screenplay, written by Horton Foote, contrasts the difficulties of growing up and growing old. Duvall's character is senile and suffering ill health. He alienates himself from family and associates - except for a former convict assigned to his charge, the young boy who reminds him of his youth, and a couple who live in the village store.It's a nice set piece, and the warm colors create a real feeling of turn-of-the-century South. While Duvall's character could have been fleshed out more, he does an excellent job as a man intent on dying on his own terms with help from his young charge 
tt0099300;  If you care for fine acting and excellent characterization, try this film. It doesn't take the commercial, slick, easy approach to the storyline about the reason for use of convict labor on Southern plantations, or about the treatment of the convicts unlucky enough to be doing time at hard labor. Filled with well-thought-out glimpses of the declining southern gentry, the economics of plantation ownership, racism, and other tough subjects, it is also a commentary on human fragility. 
tt0099300;  Robert Duvall is one of America's treasures. He should be given a Lifetime Achievement Award annually at the Academy Award ceremonies, and this film allows him to demonstrate, once again, how it's done. If you agree, by all means run, don't walk, to your nearest video store and rent "Rambling Rose", another of Duvall's gems...which, incidentally, also co-stars Lukas Haas, another underrated and terrific actor, as he shows in "Convicts". Most of Lukas' contribution is in the form of reaction to Duvall's ramblings, but the two of them, along with everyone else in the film, create a marvelous since of realism. Duvall is a mentally addled old drunk who can't remember that he said the same thing to you a few minutes ago, or what you told him, and it's to Duvall's credit that he manages to avoid being boring, as this sort of character so easily could have been. Duvall's character is also disreputable and mistreats the convict labor he has contracted for to work on his farm, but still you empathize with him. Lukas is, as always, wide-eyed (no one had larger eyes, or used them better) and innocent but not stupid. Horton Foote provided realistic dialog and a sure sense of place. This is a film not only to enjoy, but to study. 
tt0099300; Soll (Robert Duval) is a sugar plantation owner in southern Texas, 1902. We catch up with him on the last day of his life when he is not doing so well, having become quite senile. He repeats himself, relives old events, asks the same questions multiple times (getting the same answers). As might be expected, Duval creates a believable character, but I have to admit that spending an hour and a half with Soll served mainly to convince me of how difficult it would be to deal with such a person. I wasn't there, so I don't know what things were like in southern Texas at the turn of the century, but the atmosphere created in this movie struck me as believable. I had never understood that some of the southern plantations were sugar cane plantations, so that was interesting to see portrayed. At the time of this movie the workers in the field were leased convicts, almost exclusively black. It seems that over three decades after the Civil War the only change in plantation workers was from slaves to leased convicts, who were treated as slaves. Soll did trust one black man (played by James Earl Jones) to help run the plantation. You got the feeling from this film that a certain era was slowly nearing an end from a time when people like Soll proudly wore his Confederate uniform and convicts were treated like slaves to somewhat better times (convict leasing was abolished in Texas in 1910). Soll can be seen as a symbol for a way of life that had grown old and no longer viable.I was impressed with how Horace, a teenage white boy in the house, was so patient with Sol. The relationship between Soll and Horace was a key element in the movie--as one man was leaving the earth a young man who was more understanding and patient was taking his place. I imagine Horace's experiences on the plantation were something for him to sort through for the rest of his life, particularly the racial issues.The movie is based on a play and much of it gives evidence to that fact. 
tt0099300; In today's world of digital fabrication, there is no computer than can replace the actor and writer. Alas, this type of "character driven" film is far too rare these days. Duvall's performance as well as James Earl Jones are faithful to their audience's high expectations. I wonder if this movie was made for TV? It has a "close-up" personal quality to the narrative. It is an understatement to say that the performances are all Outstanding. The only thing that keeps it from being a cinema Masterpiece is the lack of a great Cinematographer, but pretty pictures are not everything. How can talent the likes of Jones and Duvall continue to produce such fine work in an age where actors pose for the digitizing? 
tt0099300; Like many stage adaptations, this film is a collection of set pieces without a tight overarching narrative. Not only is it adapted from the stage, but from the middle of a three-act play, which serves to remove some of the context, the viewer is just plopped into the middle of this one. I thought the performances were good overall, but the production was somewhat lacking. Perhaps the streaming version I saw was a bad transfer, but the cinematography was nothing to write home about, the contrast was way too high in many of the daylight scenes, and the colors looked as if the film was shot on old, faded film stock. A bit of a strange soundtrack too, but I liked it and I thought it was fitting. I would recommend it if you like Foote, Faulkner, or Duvall. 
tt0099300; When I first saw this film on cable, it instantly became one of my favorite movies. I'm a big fan of James Earl Jones and Robert Duvall. The movie paints an accurate picture of the South and the racist attitudes. Most of the attitudes came from Soll, an old plantation owner who uses convicts for labor. Soll is what makes the move, his funny ramblings give us insights in to the way The South was back then. I suppose that if Soll lived today he would be diagnosed with Alzheimer's Disease. None the less his attitudes towards a little boy who comes to work for him and the convicts is complex. While he has racist views, he's grown to trust some of the convicts who are all black. The two convicts he trusts most are Jackson(Mel Winkler) and Ben(James Earl Jones). The conversations between Ben and Soll are the best in the movie, they have real chemistry. James Earl Jones and Mel Winkler both but in great performances as well as Hass.This movie should have gotten more notoriety. However it's on DVD and worth the money.Rayvyn 
tt0099300; Holy crap. This was the worst film I have seen in a long time. All the performances are fine, but there is no plot. Really! No plot! A bunch of clowns talk about this and that and that's your film. Ug... Robert Duvall's character is senile and keeps asking the same people the same qestions over and over. This earns him the same responses over and over. I am pretty sure this film got upto a six because people think they should like it. Good performances with famous and well regarded actors, but the actual complete work is a steamy turd. Well, maybe that's a bit deceptive since steam rising from a fresh pile sounds a little like something happening and in this film NOTHING HAPPENS! Sack 
tt0063683; It's kind of interesting reading some of the negative raps on this movie. Yes, it is in black and white--so is "Citizen Kane" and any number of other classic movies. The girls are a little long in the tooth to be schoolgirls and the nude scenes are pretty tame (but there certainly are some in the unedited version). However, considering that hot lesbian action between actual schoolgirls is a no-no even today in most countries, it's not surprising they didn't try to pull it off in 1968. Besides, it was necessary that at least one of the actresses be older as she had to play the same character as both a schoolgirl and a middle-aged woman.I'm sure this movie is not exactly like the book (few movies are), but I was impressed at how it managed to combine memorable passages from the book with discreet and tasteful visuals to create some truly startling scenes. (And this is no mean feat--witness Adrian Lyne's ham-handed attempts at this in his recent adaptation of the literary classic "Lolita").This movie also deals with a lot of themes that were pretty taboo at the time--pre-marital sex, lesbianism, female masturbation--in a tasteful, non-exploitative way, which many people probably won't appreciate today living in the age of Howard Stern. This movie certainly inspired a lot of later movies-- "Don't Deliver Us from Evil", "Heavenly Creatures", and the more recent "Lost and Delirious". It's less melodramatic than any of these--nobody commits suicide or is brutally murdered-- but then again most real-life adolescent lesbian relationships don't end in murder or suicide. If you're a Howard Stern fan you probably will be bored with this, but if you don't object to subtle, classy European art films this is pretty alright. 
tt0063683; It was a serious attempt to show the developing sexuality of two schoolgirls and did not try to exploit its fact¬  Even by today's standards, the film is interesting and provocative¬  Therese and Isabelle are both attending the same girl's school¬  Therese is energetic, intelligent, and becomes a mentor for the innocent, naive, sweet Isabelle¬  She guides her through a number of exotic experiences, including a trip through an exclusive brothel, into her first lesbian liaison, and indirectly into her first heterosexual experience¬  The film does not exploit any sex, nor is there an abundance of nudity... The imagery is effective, but sometimes the camera lingers too long, and the story goes slowly¬  The director, Radley Metzger, went on to make a number of explicit erotic films under the name of Henry Paris¬  He always has extremely detailed stories, good acting, and very high standards of cinematography...Artistically, however, this is perhaps his most complete¬  His later attempts supplied for entertainment, whereas "Therese and Isabelle" was a study into the nature of youthful eroticism... 
tt0063683; This is a film.., not porn.This is a wonderful film!!! Full of tender moments and memories!! A beautiful piece of work!!! Excellent!!! For intelligent, viewers only!!!If you are a film lover. A romantic. A person who has loved deeply, this is your film!!!!It has a beautiful surreal quality. Fine acting and directing. Watching this film made me remember my first love.Thi is a film for those who want to reflect on life, love and the meaning of loss.Highly recommended for all film lovers. 
tt0063683; I must admit, when I read the description of the genre on Netflix as "Steamy Romance" I was a little bit skeptical. "Steamy"? In a movie from 1968?? I was prepared for disappointment. And when I realized it was shot entirely in black & white, I knew my erotic hopes were dashed.Boy, was I wrong! Not only does this film have all of the elements of a steamy romance -- the discovery of first love, fear of the secret being found out, a sudden unexpected end -- but at times this movie was downright erotic. You will soon forget that it is shot in black & white. The cinematography deserves every accolade it has received over the years. And the performances from the two stars (Essy Persson and Anna Gael) are intense and memorable. OK, so they're both in their mid twenties trying to play school girls. It's 1968. Do you really expect teenagers from the '60s to be able to effectively explore a lesbian love story like this? Many adult women were still trying to come to grips with their sexuality back then. Anyone looking for real teens here is expecting too much.I think this movie was way ahead of its time. The level of eroticism was an unexpected pleasure, yet it still managed to leave a lot to the imagination, opting instead to give us poetic descriptions to add to what we were shown.I have no doubt lesbians will identify with the characters here. As for you straight guys who love watching lesbians in action: Although it won't be all you expect, I don't think you'll be too, too disappointed. 
tt0063683; This is a very good movie. Good example of a European film of it's time. Black and White? Yes, and for the dolts that can't seem to get through a movie without color, go back to cartoons.Yes, the actresses do seem a bit long in the tooth, but the story is well paced, the cinematography very good, and all in all a pleasant movie.If you're a lesbian, you'll appreciate this movie. If you're a straight man looking for a hot movie... go elsewhere and look for some porn, this ain't it.If you're a movie lover and looking for a good representation of cinema with a lesbian theme, this is a good example. It's also a good example of European cinema in the late 60's even though the moviemaker is an American. 
tt0063683; ************* spoiler alert *************** I am so glad I got to see this wonderful movie.Is there anything more romantics than this line from the movie said in monologue, "We hugged to our hearts all the Thereses and Isabelles who would make love to one another later with other names" I wish the producers would re-release this movie in colour to capture the beauty of the school grounds and the actresses.One of my favourite scenes in the movie is when the camera is panning away from the couple inside the chapel with the monologue lending images through words. I have written down, word for word, the scene inside chapel. Isabelle is waiting for Therese inside the school chapel Isabelle: I missed the train Therese: I missed you Isabelle: I missed you too! Therese: Come closer, you're too far away. Let me do it. Isabelle: If we get caught? Someone may come in. Therese:I don't careTherese pulls her down to the floor and then we don't see the couple, just hear Therese in monologue:I tore her uniform and crushed her beneath, Blood rose in to my cheeks, in to my throat, Her hand was making it difficult for me to breathe, I was sobbing without a sound, without tears, Isabelle was sobbing too. She pressed her hand against my uniform, I dug her neck into my teeth,.............. NO typo- that's what she said :) Her lips tried to find mine, in my hair, in my neck, in the folds of my uniform, I pushed her against the floor, I nailed her hands against it with the palms of mine, I hugged her with all the strength with my repentance, I breathed her in. I held her tight against my belly, and made loin cloth of myself. She was melting my ankles and knees into delicious decay, I burst forth warmth like a fruit, I was filling with the same liquid sweetness, while pins were softly tearing against me, oh so softly. I was following everything in sight, could see with my inner eyes the light in her flesh. In my head I had a Therese, with open legs straining up to the sky, who was receiving all that I was giving. We hugged to our hearts all the Thereses and Isabelles, who would make love to one another later with other names. We rode entwined down a slope of shadows, we held our breath so that life and death should come to a halt. I stormed her mouth as one storms a blithe city, I was hoping to plunder and destroy both her entrails and my own. Isabelle cried in panic. I persevered. Isabelle called for help. Isabelle: I can feeling it climbing my legs, its coming. Therese: Tell me Isabelle: I love you Therese: again Isabelle: I love you Therese: again Isabelle: I love youSo the girls are making out inside, meanwhile outside the chapel, a school teacher/counselor is showing parents around the school and says, " this used to be the chapel, our girls make use of it for dramatics" Hilarious! I also noticed catholic guilt in this scene, where Therese talks about crucifixion with "I nailed her hands against it with palms of mine" after all they were making out on the floor of the chapel!! I think the character of Therese is very bold for exploring masturbation, especially after her first sex encounter, which may have helped her in her self awareness. She seemed more accepting of herself, her situation with her mother and step father and Isabelle. Its very arousing to see it someone finger herself under the sheets, the beauty of the scene is it was portrayed without showing any skin unlike La Vie d'AdeI<U+0080>le (blue is the warmest colour). This movie was written and made way ahead of its time. I wish more people would watch it! 
tt0063683;  the author of the book, by the same title, should not have let her name be used for this movie.  if you have read the book, this movie takes such a liberal interpretation of the actual events in the book and its spirit that the movie and book seem to have quite little in common except the title and some superficial details.  the movie adds nothing, in terms of artistic merit, to the book's own literary achievement.for those who have not read the book:  you will also be disappointed.  not only does the plot move at an incredibly slow pace, it doesn't offer anything more while it is moving slowly (like character development, for example).  some viewers might be entertained by some of the graphic lesbian love scenes later on in the movie, but you might as well watch a showtime special for the stuff they show in therese and isabelle--its fairly tame and not imaginative at all. 
tt0063683;  I'm not sure how related they are, but I'm almost certain that Lost and Delirious is a remake of this movie (or the story that it's based on). Very similar plotline, and even some of the scenes and sets seem to be very, very similar.  Lost & Delirious is actually a much better movie, so see that one instead.This one moves very slowly, but being a late 60s French movie, that is to be expected of the style.  Told in a retrospect from the perspective of one of the girls revisiting the school.  The editing of the flashbacks with the current scenes is a little bit confusing at first, particularly since the audio from each overlaps (ie, hearing flashbacks while seeing the present and vice versa).  Also, the "girls" are a bit old to think that they are in a boarding school.  Finally, not much character development to even get you attached to the movie. 
tt0063683;  You hope for a good film, you get promised a good film, you pay good money for a film, you view film and... oh jeez, its a load of crap!Disappointment #1: Its black and white. My fault.  Read those labels!Disappointment #2: The "girls" are clearly in their late twenties.  Now I really have to work hard to believe this story, but wait...Disappointment #3: There is no story! I won't spend much effort describing how thin the plot (and I use the term loosely) is.  There is no drama.  I expected to see them meet, do things together, friendship deepen, etc.  It doesn't happen.Disappointment #4: Practically no nudity.  If you're not going to provide any cinematic value, at least let me see some pretty, nude women!  Why do you think people would buy this film anyway?  For the record, the women are beautiful, and you do see them naked from the waist up for a few seconds.  Not enough to even make it to the "tease" level.  Stories can be very erotic without explicit graphics if told with style, but such finesse is beyond the range of this director.Summary: A complete disappointment on every level.  
tt0079153; Firepower's history is more interesting than the film itself, since it was originally intended for Clint Eastwood and its production nearly junked by Sir Lew Grade. This ITC actioner began as one of numerous 'Dirty Harry' scripts rejected by Eastwood and was later adjusted to the temperament of Charles Bronson, who backed out during pre-production. Having lost a major box office draw, Grade nearly called things off before he sensed a public relations disaster in the British tabloids and insisted that his film be made. Bronson's role as a top-shelf assassin went to James Coburn, who delivers in this frenetic story co-rewritten and directed by Michael Winner. The physically imposing Coburn joins Sophia Loren, O.J. Simpson, Eli Wallach, and Anthony Franciosa in a top cast who frolic amidst death and destruction in the Caribbean.The plot of 'Firepower' is too complicated to explain here, with many twists and turns that become secondary to its large-scale action. To make a long story short, Coburn plays Jerry Fanon, a former assassin who is called out of retirement by mob boss Sal Hyman (Wallach). Hyman has worked out a deal with U.S. authorities to hire Fanon in exchange for waving his criminal charges. Fanon's job is to capture drug company magnate Karl Stegner (Franciosa), who arranged the murder of a physician after exposing his line of bad pharmaceuticals. Stegner is hiding on the small island of Antigua, living a reclusive life amidst security cameras, attack dogs, bodyguards, and informants. Behind the entire story is Adele Tasca (Loren), the doctor's widow and past lover of Fanon.'Firepower' is not a film that will change your life, but it's one of the most purely entertaining titles I've recently seen. While this film is slow to develop, it takes off after the first 20 minutes with rapidly-paced action sets. The action is chuck-full of explosions, gunfire, and hand-to-hand combat. Coburn, teaming with O.J. Simpson (as fellow hit-man Catlett), uses a level-headedness and physical stature that are ideal for his role. Simpson is also physically and dramatically satisfying in a limited part. While on 'exhibit' for much of the film, Sophia Loren looks as beautiful as ever and keeps a wry sense of humor. Other familiar names make an appearance, including Vincent Gardenia ('Death Wish'), Victor Mature, and middleweight boxing champion Jake LaMotta.This is certainly one of the best films that Michael Winner has made, yet it lacks his unique style. While his cheekiness is felt in the most violent situations, little is seen of the zooms, odd camera angles, and wobbles that are constant in his other movies. Winner is at his best in the action scenes, which are edited by the director under his pen name of Arnold Crust. The storyline eventually plays second fiddle to the action, but this film never loses its edge - like a pulp novel in overdrive.The special effects by Al Griswold ('F/X,' 'Entrapment') and Paul Stewart ('Predator') are antique by today's standards, but were top-of-the line for the late 1970s and much more engaging then the CFI we're nowadays offered. The same outdatedness is found in Gato Barbieri's saxophone-laden score, although his opening theme sets the high-crime mood nicely and is never more conspicuous than it needs to be. Robert Paynter's cinematography appears to be right for the lush scenes in Antigua and CuraAßao, it would look even better if not for the most recent VHS release.For fans of James Coburn and Sophia Loren (who isn't?), 'Firepower' is a decent hour and 40 minutes of viewing time and worth a couple of dollars if VHS tapes are lying around on the Internet or at garage sales. 'Firepower' is not currently available in DVD format, which is a shame considering the excellent cast and exotic locations. CBS/FOX Video issued an American VHS release in 1983, an absolute massacre of the original studio print. Besides the usual full screen presentation, there is grain and faded colors that are usually found on cheap TV broadcasts. Daytime scenes have washed-out visuals, evening scenes are so dark that one can barely see what's going on. Much of this is owed to the videotape's age, but also the knockoff quality of reproduction by CBS/FOX. Considering that several of Michael Winner's films are now available on DVD, 'Firepower' is long overdue for an update.*** out of 4 
